industry_code,industry_name,stock_code,stock_name,company_name
BK0447,电子信息,000021,深科技,深圳长城开发科技股份有限公司
BK0447,电子信息,000555,神州信息,神州数码信息服务股份有限公司
BK0447,电子信息,300627,华测导航,上海华测导航技术股份有限公司
BK0447,电子信息,600797,浙大网新,浙大网新科技股份有限公司
BK0447,电子信息,900901,云赛Ｂ股,云赛智联股份有限公司
BK0447,电子信息,300288,朗玛信息,贵阳朗玛信息技术股份有限公司
BK0447,电子信息,600131,国网信通,国网信息通信股份有限公司
BK0447,电子信息,603118,共进股份,深圳市共进电子股份有限公司
BK0447,电子信息,600602,云赛智联,云赛智联股份有限公司
BK0447,电子信息,000503,国新健康,国新健康保障服务集团股份有限公司
BK0447,电子信息,002095,生 意 宝,浙江网盛生意宝股份有限公司
BK0447,电子信息,002609,捷顺科技,深圳市捷顺科技实业股份有限公司
BK0447,电子信息,002960,青鸟消防,青鸟消防股份有限公司
BK0447,电子信息,002555,三七互娱,芜湖三七互娱网络科技集团股份有限公司
BK0447,电子信息,002351,漫步者,深圳市漫步者科技股份有限公司
BK0447,电子信息,600070,浙江富润,浙江富润数字科技股份有限公司
BK0447,电子信息,300279,和晶科技,无锡和晶科技股份有限公司
BK0447,电子信息,600601,方正科技,方正科技集团股份有限公司
BK0447,电子信息,603890,春秋电子,苏州春秋电子科技股份有限公司
BK0447,电子信息,688158,优刻得-W,优刻得科技股份有限公司
BK0447,电子信息,300078,思创医惠,思创医惠科技股份有限公司
BK0447,电子信息,603869,新智认知,新智认知数字科技股份有限公司
BK0447,电子信息,002647,仁东控股,仁东控股股份有限公司
BK0447,电子信息,002161,远 望 谷,深圳市远望谷信息技术股份有限公司
BK0447,电子信息,300183,东软载波,青岛东软载波科技股份有限公司
BK0447,电子信息,002777,久远银海,四川久远银海软件股份有限公司
BK0447,电子信息,300843,胜蓝股份,胜蓝科技股份有限公司
BK0447,电子信息,002888,惠威科技,广州惠威电声科技股份有限公司
BK0447,电子信息,002316,亚联发展,深圳亚联发展科技股份有限公司
BK0447,电子信息,300799,左江科技,北京左江科技股份有限公司
BK0447,电子信息,603508,思维列控,河南思维自动化设备股份有限公司
BK0447,电子信息,002388,新亚制程,深圳市新亚电子制程股份有限公司
BK0447,电子信息,002197,证通电子,深圳市证通电子股份有限公司
BK0447,电子信息,300250,初灵信息,杭州初灵信息技术股份有限公司
BK0447,电子信息,688500,慧辰资讯,北京慧辰资道资讯股份有限公司
BK0447,电子信息,688100,威胜信息,威胜信息技术股份有限公司
BK0447,电子信息,600288,大恒科技,大恒新纪元科技股份有限公司
BK0447,电子信息,002380,科远智慧,南京科远智慧科技集团股份有限公司
BK0447,电子信息,000971,*ST高升,高升控股股份有限公司
BK0447,电子信息,300419,浩丰科技,北京浩丰创源科技股份有限公司
BK0447,电子信息,300571,平治信息,杭州平治信息技术股份有限公司
BK0447,电子信息,300051,三五互联,厦门三五互联科技股份有限公司
BK0447,电子信息,002835,同为股份,深圳市同为数码科技股份有限公司
BK0447,电子信息,002970,锐明技术,深圳市锐明技术股份有限公司
BK0447,电子信息,300226,上海钢联,上海钢联电子商务股份有限公司
BK0447,电子信息,300609,汇纳科技,汇纳科技股份有限公司
BK0447,电子信息,002104,恒宝股份,恒宝股份有限公司
BK0447,电子信息,603613,国联股份,北京国联视讯信息技术股份有限公司
BK0447,电子信息,300656,民德电子,深圳市民德电子科技股份有限公司
BK0447,电子信息,300081,恒信东方,恒信东方文化股份有限公司
BK0447,电子信息,300743,天地数码,杭州天地数码科技股份有限公司
BK0447,电子信息,300380,安硕信息,上海安硕信息技术股份有限公司
BK0447,电子信息,002995,天地在线,北京全时天地在线网络信息股份有限公司
BK0447,电子信息,002577,雷柏科技,深圳雷柏科技股份有限公司
BK0447,电子信息,300479,神思电子,神思电子技术股份有限公司
BK0447,电子信息,603528,多伦科技,多伦科技股份有限公司
BK0447,电子信息,300440,运达科技,成都运达科技股份有限公司
BK0447,电子信息,300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司
BK0447,电子信息,002376,新北洋,山东新北洋信息技术股份有限公司
BK0447,电子信息,600870,ST厦华,厦门华侨电子股份有限公司
BK0447,电子信息,300588,熙菱信息,新疆熙菱信息技术股份有限公司
BK0447,电子信息,300494,盛天网络,湖北盛天网络技术股份有限公司
BK0447,电子信息,002977,天箭科技,成都天箭科技股份有限公司
BK0447,电子信息,300785,值得买,北京值得买科技股份有限公司
BK0447,电子信息,300493,润欣科技,上海润欣科技股份有限公司
BK0447,电子信息,002876,三利谱,深圳市三利谱光电科技股份有限公司
BK0447,电子信息,300543,朗科智能,深圳市朗科智能电气股份有限公司
BK0447,电子信息,002177,御银股份,广州御银科技股份有限公司
BK0447,电子信息,002517,恺英网络,恺英网络股份有限公司
BK0447,电子信息,300235,方直科技,深圳市方直科技股份有限公司
BK0447,电子信息,000032,深桑达Ａ,深圳市桑达实业股份有限公司
BK0447,电子信息,300399,京天利,北京无线天利移动信息技术股份有限公司
BK0447,电子信息,300333,兆日科技,深圳兆日科技股份有限公司
BK0447,电子信息,600100,同方股份,同方股份有限公司
BK0447,电子信息,300330,华虹计通,上海华虹计通智能系统股份有限公司
BK0447,电子信息,300042,朗科科技,深圳市朗科科技股份有限公司
BK0447,电子信息,000997,新 大 陆,新大陆数字技术股份有限公司
BK0447,电子信息,600850,华东电脑,上海华东电脑股份有限公司
BK0447,电子信息,002829,星网宇达,北京星网宇达科技股份有限公司
BK0447,电子信息,300857,协创数据,协创数据技术股份有限公司
BK0447,电子信息,002413,雷科防务,江苏雷科防务科技股份有限公司
BK0447,电子信息,000748,长城信息,长城信息产业股份有限公司
BK0447,电子信息,200045,深纺织Ｂ,深圳市纺织(集团)股份有限公司
BK0447,电子信息,688788,科思科技,深圳市科思科技股份有限公司
BK0447,电子信息,603106,恒银科技,恒银金融科技股份有限公司
BK0447,电子信息,300052,中青宝,深圳中青宝互动网络股份有限公司
BK0447,电子信息,002090,金智科技,江苏金智科技股份有限公司
BK0447,电子信息,002908,德生科技,广东德生科技股份有限公司
BK0447,电子信息,600800,天津磁卡,天津环球磁卡股份有限公司
BK0447,电子信息,000670,*ST盈方,盈方微电子股份有限公司
BK0447,电子信息,688311,盟升电子,成都盟升电子技术股份有限公司
BK0448,通讯行业,603421,鼎信通讯,青岛鼎信通讯股份有限公司
BK0448,通讯行业,600775,南京熊猫,南京熊猫电子股份有限公司
BK0448,通讯行业,603496,恒为科技,恒为科技(上海)股份有限公司
BK0448,通讯行业,000561,烽火电子,陕西烽火电子股份有限公司
BK0448,通讯行业,300038,数知科技,北京数知科技股份有限公司
BK0448,通讯行业,600198,大唐电信,大唐电信科技股份有限公司
BK0448,通讯行业,688036,传音控股,深圳传音控股股份有限公司
BK0448,通讯行业,300079,数码科技,北京数码视讯科技股份有限公司
BK0448,通讯行业,002231,奥维通信,奥维通信股份有限公司
BK0448,通讯行业,600522,中天科技,江苏中天科技股份有限公司
BK0448,通讯行业,000829,天音控股,天音通信控股股份有限公司
BK0448,通讯行业,002792,通宇通讯,广东通宇通讯股份有限公司
BK0448,通讯行业,002296,辉煌科技,河南辉煌科技股份有限公司
BK0448,通讯行业,002089,ST新海,新海宜科技集团股份有限公司
BK0448,通讯行业,002017,东信和平,东信和平科技股份有限公司
BK0448,通讯行业,002369,卓翼科技,深圳市卓翼科技股份有限公司
BK0448,通讯行业,300710,万隆光电,杭州万隆光电设备股份有限公司
BK0448,通讯行业,002491,通鼎互联,通鼎互联信息股份有限公司
BK0448,通讯行业,300548,博创科技,博创科技股份有限公司
BK0448,通讯行业,000889,中嘉博创,中嘉博创信息技术股份有限公司
BK0448,通讯行业,300134,大富科技,大富科技(安徽)股份有限公司
BK0448,通讯行业,300590,移为通信,上海移为通信技术股份有限公司
BK0448,通讯行业,603712,七一二,天津七一二通信广播股份有限公司
BK0448,通讯行业,002194,武汉凡谷,武汉凡谷电子技术股份有限公司
BK0448,通讯行业,000810,创维数字,创维数字股份有限公司
BK0448,通讯行业,300292,吴通控股,吴通控股集团股份有限公司
BK0448,通讯行业,603083,剑桥科技,上海剑桥科技股份有限公司
BK0448,通讯行业,000586,汇源通信,四川汇源光通信股份有限公司
BK0448,通讯行业,002929,润建股份,润建股份有限公司
BK0448,通讯行业,600083,*ST博信,江苏博信投资控股股份有限公司
BK0448,通讯行业,300736,百邦科技,北京百华悦邦科技股份有限公司
BK0448,通讯行业,601869,长飞光纤,长飞光纤光缆股份有限公司
BK0448,通讯行业,300565,科信技术,深圳市科信通信技术股份有限公司
BK0448,通讯行业,603559,中通国脉,中通国脉通信股份有限公司
BK0448,通讯行业,603803,瑞斯康达,瑞斯康达科技发展股份有限公司
BK0448,通讯行业,603602,纵横通信,杭州纵横通信股份有限公司
BK0448,通讯行业,300555,路通视信,无锡路通视信网络股份有限公司
BK0448,通讯行业,688159,有方科技,深圳市有方科技股份有限公司
BK0448,通讯行业,688081,兴图新科,武汉兴图新科电子股份有限公司
BK0448,通讯行业,603322,超讯通信,超讯通信股份有限公司
BK0448,通讯行业,002766,*ST索菱,深圳市索菱实业股份有限公司
BK0448,通讯行业,603220,中贝通信,中贝通信集团股份有限公司
BK0448,通讯行业,300504,天邑股份,四川天邑康和通信股份有限公司
BK0448,通讯行业,900941,东信Ｂ股,东方通信股份有限公司
BK0448,通讯行业,002359,*ST北讯,北讯集团股份有限公司
BK0448,通讯行业,200468,宁通信B,南京普天通信股份有限公司
BK0448,通讯行业,600485,*ST信威,北京信威科技集团股份有限公司
BK0448,通讯行业,600677,*ST航通,航天通信控股集团股份有限公司
BK0448,通讯行业,600680,*ST上普,上海普天邮通科技股份有限公司
BK0448,通讯行业,900930,*ST沪普B,上海普天邮通科技股份有限公司
BK0448,通讯行业,600898,*ST美讯,国美通讯设备股份有限公司
BK0448,通讯行业,603042,华脉科技,南京华脉科技股份有限公司
BK0448,通讯行业,300615,欣天科技,深圳市欣天科技股份有限公司
BK0448,通讯行业,688418,震有科技,深圳震有科技股份有限公司
BK0448,通讯行业,600130,波导股份,宁波波导股份有限公司
BK0448,通讯行业,002115,三维通信,三维通信股份有限公司
BK0448,通讯行业,300394,天孚通信,苏州天孚光通信股份有限公司
BK0448,通讯行业,300308,中际旭创,中际旭创股份有限公司
BK0448,通讯行业,000851,高鸿股份,大唐高鸿数据网络技术股份有限公司
BK0448,通讯行业,300762,上海瀚讯,上海瀚讯信息技术股份有限公司
BK0448,通讯行业,300711,广哈通信,广州广哈通信股份有限公司
BK0448,通讯行业,688313,仕佳光子-U,河南仕佳光子科技股份有限公司
BK0448,通讯行业,300252,金信诺,深圳金信诺高新技术股份有限公司
BK0448,通讯行业,600498,烽火通信,烽火通信科技股份有限公司
BK0448,通讯行业,300502,新易盛,成都新易盛通信技术股份有限公司
BK0448,通讯行业,601138,工业富联,富士康工业互联网股份有限公司
BK0448,通讯行业,300213,佳讯飞鸿,北京佳讯飞鸿电气股份有限公司
BK0448,通讯行业,002544,杰赛科技,广州杰赛科技股份有限公司
BK0448,通讯行业,300353,东土科技,北京东土科技股份有限公司
BK0448,通讯行业,002123,梦网集团,梦网荣信科技集团股份有限公司
BK0448,通讯行业,300628,亿联网络,厦门亿联网络技术股份有限公司
BK0448,通讯行业,002583,海能达,海能达通信股份有限公司
BK0448,通讯行业,601698,中国卫通,中国卫通集团股份有限公司
BK0448,通讯行业,002465,海格通信,广州海格通信集团股份有限公司
BK0448,通讯行业,300136,信维通信,深圳市信维通信股份有限公司
BK0448,通讯行业,002396,星网锐捷,福建星网锐捷通讯股份有限公司
BK0448,通讯行业,300101,振芯科技,成都振芯科技股份有限公司
BK0448,通讯行业,000063,中兴通讯,中兴通讯股份有限公司
BK0448,通讯行业,002281,光迅科技,武汉光迅科技股份有限公司
BK0448,通讯行业,300207,欣旺达,欣旺达电子股份有限公司
BK0448,通讯行业,600745,闻泰科技,闻泰科技股份有限公司
BK0448,通讯行业,000070,特发信息,深圳市特发信息股份有限公司
BK0448,通讯行业,000687,*ST华讯,华讯方舟股份有限公司
BK0448,通讯行业,002383,合众思壮,北京合众思壮科技股份有限公司
BK0448,通讯行业,300560,中富通,中富通集团股份有限公司
BK0448,通讯行业,300211,亿通科技,江苏亿通高科技股份有限公司
BK0448,通讯行业,002148,北纬科技,北京北纬通信科技股份有限公司
BK0448,通讯行业,600345,长江通信,武汉长江通信产业集团股份有限公司
BK0448,通讯行业,002052,*ST同洲,深圳市同洲电子股份有限公司
BK0448,通讯行业,300514,友讯达,深圳友讯达科技股份有限公司
BK0448,通讯行业,002848,高斯贝尔,高斯贝尔数码科技股份有限公司
BK0448,通讯行业,300312,邦讯技术,邦讯技术股份有限公司
BK0448,通讯行业,300638,广和通,深圳市广和通无线股份有限公司
BK0448,通讯行业,000836,富通鑫茂,天津富通鑫茂科技股份有限公司
BK0448,通讯行业,300050,世纪鼎利,珠海世纪鼎利科技股份有限公司
BK0448,通讯行业,300025,华星创业,杭州华星创业通信技术股份有限公司
BK0448,通讯行业,300322,硕贝德,惠州硕贝德无线科技股份有限公司
BK0448,通讯行业,300310,宜通世纪,宜通世纪科技股份有限公司
BK0448,通讯行业,300620,光库科技,珠海光库科技股份有限公司
BK0448,通讯行业,600203,福日电子,福建福日电子股份有限公司
BK0448,通讯行业,600105,永鼎股份,江苏永鼎股份有限公司
BK0448,通讯行业,600487,亨通光电,江苏亨通光电股份有限公司
BK0448,通讯行业,300768,迪普科技,杭州迪普科技股份有限公司
BK0448,通讯行业,600260,凯乐科技,湖北凯乐科技股份有限公司
BK0448,通讯行业,688027,国盾量子,科大国盾量子技术股份有限公司
BK0448,通讯行业,300177,中海达,广州中海达卫星导航技术股份有限公司
BK0448,通讯行业,002446,盛路通信,广东盛路通信科技股份有限公司
BK0448,通讯行业,600776,东方通信,东方通信股份有限公司
BK0448,通讯行业,002313,日海智能,日海智能科技股份有限公司
BK0448,通讯行业,300698,万马科技,万马科技股份有限公司
BK0448,通讯行业,002813,路畅科技,深圳市路畅科技股份有限公司
BK0450,港口水运,000905,厦门港务,厦门港务发展股份有限公司
BK0450,港口水运,601018,宁波港,宁波舟山港股份有限公司
BK0450,港口水运,002040,南 京 港,南京港股份有限公司
BK0450,港口水运,601975,招商南油,招商局南京油运股份有限公司
BK0450,港口水运,600717,天津港,天津港股份有限公司
BK0450,港口水运,601880,大连港,大连港股份有限公司
BK0450,港口水运,001872,招商港口,招商局港口集团股份有限公司
BK0450,港口水运,000507,珠海港,珠海港股份有限公司
BK0450,港口水运,600575,淮河能源,淮河能源(集团)股份有限公司
BK0450,港口水运,600428,中远海特,中远海运特种运输股份有限公司
BK0450,港口水运,600279,重庆港九,重庆港九股份有限公司
BK0450,港口水运,601866,中远海发,中远海运发展股份有限公司
BK0450,港口水运,601008,连云港,江苏连云港港口股份有限公司
BK0450,港口水运,600190,锦州港,锦州港股份有限公司
BK0450,港口水运,600317,营口港,营口港务股份有限公司
BK0450,港口水运,600018,上港集团,上海国际港务(集团)股份有限公司
BK0450,港口水运,201872,招港B,招商局港口集团股份有限公司
BK0450,港口水运,000520,长航凤凰,长航凤凰股份有限公司
BK0450,港口水运,601872,招商轮船,招商局能源运输股份有限公司
BK0450,港口水运,601298,青岛港,青岛港国际股份有限公司
BK0450,港口水运,600087,退市长油,招商局南京油运股份有限公司
BK0450,港口水运,900952,锦港Ｂ股,锦州港股份有限公司
BK0450,港口水运,601228,广州港,广州港股份有限公司
BK0450,港口水运,600798,宁波海运,宁波海运股份有限公司
BK0450,港口水运,600017,日照港,日照港股份有限公司
BK0450,港口水运,600026,中远海能,中远海运能源运输股份有限公司
BK0450,港口水运,601326,秦港股份,秦皇岛港股份有限公司
BK0450,港口水运,000582,北部湾港,北部湾港股份有限公司
BK0450,港口水运,002320,海峡股份,海南海峡航运股份有限公司
BK0450,港口水运,603167,渤海轮渡,渤海轮渡集团股份有限公司
BK0450,港口水运,601000,唐山港,唐山港集团股份有限公司
BK0450,港口水运,000088,盐 田 港,深圳市盐田港股份有限公司
BK0450,港口水运,601919,中远海控,中远海运控股股份有限公司
BK0451,房地产,600603,广汇物流,广汇物流股份有限公司
BK0451,房地产,600208,新湖中宝,新湖中宝股份有限公司
BK0451,房地产,002377,国创高新,湖北国创高新材料股份有限公司
BK0451,房地产,002146,荣盛发展,荣盛房地产发展股份有限公司
BK0451,房地产,600639,浦东金桥,上海金桥出口加工区开发股份有限公司
BK0451,房地产,600246,万通发展,北京万通新发展集团股份有限公司
BK0451,房地产,600823,世茂股份,上海世茂股份有限公司
BK0451,房地产,000036,华联控股,华联控股股份有限公司
BK0451,房地产,603506,南都物业,南都物业服务集团股份有限公司
BK0451,房地产,000056,皇庭国际,深圳市皇庭国际企业股份有限公司
BK0451,房地产,600533,栖霞建设,南京栖霞建设股份有限公司
BK0451,房地产,000573,粤宏远Ａ,东莞宏远工业区股份有限公司
BK0451,房地产,002077,*ST大港,江苏大港股份有限公司
BK0451,房地产,000558,莱茵体育,莱茵达体育发展股份有限公司
BK0451,房地产,002147,*ST新光,新光圆成股份有限公司
BK0451,房地产,600007,中国国贸,中国国际贸易中心股份有限公司
BK0451,房地产,000609,中迪投资,北京中迪投资股份有限公司
BK0451,房地产,000502,绿景控股,绿景控股股份有限公司
BK0451,房地产,600067,冠城大通,冠城大通股份有限公司
BK0451,房地产,600225,*ST松江,天津松江股份有限公司
BK0451,房地产,600708,光明地产,光明房地产集团股份有限公司
BK0451,房地产,002133,广宇集团,广宇集团股份有限公司
BK0451,房地产,600322,天房发展,天津市房地产发展(集团)股份有限公司
BK0451,房地产,000863,三湘印象,三湘印象股份有限公司
BK0451,房地产,000736,中交地产,中交地产股份有限公司
BK0451,房地产,600649,城投控股,上海城投控股股份有限公司
BK0451,房地产,000608,阳光股份,阳光新业地产股份有限公司
BK0451,房地产,600064,南京高科,南京高科股份有限公司
BK0451,房地产,001979,招商蛇口,招商局蛇口工业区控股股份有限公司
BK0451,房地产,600638,新黄浦,上海新黄浦实业集团股份有限公司
BK0451,房地产,600185,格力地产,格力地产股份有限公司
BK0451,房地产,600077,宋都股份,宋都基业投资股份有限公司
BK0451,房地产,600606,绿地控股,绿地控股集团股份有限公司
BK0451,房地产,601155,新城控股,新城控股集团股份有限公司
BK0451,房地产,600393,粤泰股份,广州粤泰集团股份有限公司
BK0451,房地产,600383,金地集团,金地(集团)股份有限公司
BK0451,房地产,000560,我爱我家,我爱我家控股集团股份有限公司
BK0451,房地产,001914,招商积余,招商局积余产业运营服务股份有限公司
BK0451,房地产,600223,鲁商发展,鲁商健康产业发展股份有限公司
BK0451,房地产,600094,大名城,上海大名城企业股份有限公司
BK0451,房地产,000615,京汉股份,京汉实业投资集团股份有限公司
BK0451,房地产,000002,万  科Ａ,万科企业股份有限公司
BK0451,房地产,600503,华丽家族,华丽家族股份有限公司
BK0451,房地产,600082,海泰发展,天津海泰科技发展股份有限公司
BK0451,房地产,002314,南山控股,深圳市新南山控股(集团)股份有限公司
BK0451,房地产,600848,上海临港,上海临港控股股份有限公司
BK0451,房地产,600340,华夏幸福,华夏幸福基业股份有限公司
BK0451,房地产,000517,荣安地产,荣安地产股份有限公司
BK0451,房地产,600773,西藏城投,西藏城市发展投资股份有限公司
BK0451,房地产,002208,合肥城建,合肥城建发展股份有限公司
BK0451,房地产,600376,首开股份,北京首都开发股份有限公司
BK0451,房地产,000656,金科股份,金科地产集团股份有限公司
BK0451,房地产,002305,南国置业,南国置业股份有限公司
BK0451,房地产,000797,中国武夷,中国武夷实业股份有限公司
BK0451,房地产,600622,光大嘉宝,光大嘉宝股份有限公司
BK0451,房地产,200160,东沣B退,东沣科技集团股份有限公司
BK0451,房地产,000631,顺发恒业,顺发恒业股份公司
BK0451,房地产,600743,华远地产,华远地产股份有限公司
BK0451,房地产,000042,中洲控股,深圳市中洲投资控股股份有限公司
BK0451,房地产,600173,卧龙地产,卧龙地产集团股份有限公司
BK0451,房地产,600675,中华企业,中华企业股份有限公司
BK0451,房地产,603682,XD锦和商,上海锦和商业经营管理股份有限公司
BK0451,房地产,601588,北辰实业,北京北辰实业股份有限公司
BK0451,房地产,600683,京投发展,京投发展股份有限公司
BK0451,房地产,600565,迪马股份,重庆市迪马实业股份有限公司
BK0451,房地产,000926,福星股份,湖北福星科技股份有限公司
BK0451,房地产,600604,市北高新,上海市北高新股份有限公司
BK0451,房地产,600052,浙江广厦,浙江广厦股份有限公司
BK0451,房地产,000402,金 融 街,金融街控股股份有限公司
BK0451,房地产,600162,香江控股,深圳香江控股股份有限公司
BK0451,房地产,000897,津滨发展,天津津滨发展股份有限公司
BK0451,房地产,600663,陆家嘴,上海陆家嘴金融贸易区开发股份有限公司
BK0451,房地产,000667,美好置业,美好置业集团股份有限公司
BK0451,房地产,000620,新华联,新华联文化旅游发展股份有限公司
BK0451,房地产,000965,天保基建,天津天保基建股份有限公司
BK0451,房地产,000691,亚太实业,海南亚太实业发展股份有限公司
BK0451,房地产,600736,苏州高新,苏州新区高新技术产业股份有限公司
BK0451,房地产,600684,珠江实业,广州珠江实业开发股份有限公司
BK0451,房地产,600716,凤凰股份,江苏凤凰置业投资股份有限公司
BK0451,房地产,600159,大龙地产,北京市大龙伟业房地产开发股份有限公司
BK0451,房地产,600463,空港股份,北京空港科技园区股份有限公司
BK0451,房地产,000718,苏宁环球,苏宁环球股份有限公司
BK0451,房地产,600611,大众交通,大众交通(集团)股份有限公司
BK0451,房地产,601512,中新集团,中新苏州工业园区开发集团股份有限公司
BK0451,房地产,900902,市北B股,上海市北高新股份有限公司
BK0451,房地产,000514,渝 开 发,重庆渝开发股份有限公司
BK0451,房地产,000537,广宇发展,天津广宇发展股份有限公司
BK0451,房地产,600215,*ST经开,长春经开(集团)股份有限公司
BK0451,房地产,600748,上实发展,上海实业发展股份有限公司
BK0451,房地产,900928,临港B股,上海临港控股股份有限公司
BK0451,房地产,900903,大众Ｂ股,大众交通(集团)股份有限公司
BK0451,房地产,000006,深振业Ａ,深圳市振业(集团)股份有限公司
BK0451,房地产,002968,新大正,重庆新大正物业集团股份有限公司
BK0451,房地产,900912,外高Ｂ股,上海外高桥集团股份有限公司
BK0451,房地产,900911,金桥Ｂ股,上海金桥出口加工区开发股份有限公司
BK0451,房地产,600665,天地源,天地源股份有限公司
BK0451,房地产,600240,退市华业,北京华业资本控股股份有限公司
BK0451,房地产,600791,京能置业,京能置业股份有限公司
BK0451,房地产,200056,皇庭B,深圳市皇庭国际企业股份有限公司
BK0451,房地产,200029,深深房Ｂ,深圳经济特区房地产(集团)股份有限公司
BK0451,房地产,200011,深物业B,深圳市物业发展(集团)股份有限公司
BK0451,房地产,000979,中弘退,中弘控股股份有限公司
BK0451,房地产,000029,深深房Ａ,深圳经济特区房地产(集团)股份有限公司
BK0451,房地产,000024,招商地产,招商局地产控股股份有限公司
BK0451,房地产,900940,大名城B,上海大名城企业股份有限公司
BK0451,房地产,900939,汇丽B,上海汇丽建材股份有限公司
BK0451,房地产,900932,陆家Ｂ股,上海陆家嘴金融贸易区开发股份有限公司
BK0451,房地产,600234,ST山水,山西广和山水文化传播股份有限公司
BK0451,房地产,600266,城建发展,北京城建投资发展股份有限公司
BK0451,房地产,002016,世荣兆业,广东世荣兆业股份有限公司
BK0451,房地产,600658,电子城,北京电子城高科技集团股份有限公司
BK0451,房地产,600648,外高桥,上海外高桥集团股份有限公司
BK0451,房地产,600657,信达地产,信达地产股份有限公司
BK0451,房地产,000732,泰禾集团,泰禾集团股份有限公司
BK0451,房地产,002285,世联行,深圳世联行集团股份有限公司
BK0451,房地产,600515,海航基础,海航基础设施投资集团股份有限公司
BK0451,房地产,000011,深物业A,深圳市物业发展(集团)股份有限公司
BK0451,房地产,600895,张江高科,上海张江高科技园区开发股份有限公司
BK0451,房地产,600048,保利地产,保利发展控股集团股份有限公司
BK0451,房地产,600641,万业企业,上海万业企业股份有限公司
BK0451,房地产,000671,阳 光 城,阳光城集团股份有限公司
BK0451,房地产,002244,滨江集团,杭州滨江房产集团股份有限公司
BK0451,房地产,000540,中天金融,中天金融集团股份有限公司
BK0451,房地产,000007,全新好,深圳市全新好股份有限公司
BK0451,房地产,000048,京基智农,深圳市京基智农时代股份有限公司
BK0451,房地产,600466,蓝光发展,四川蓝光发展股份有限公司
BK0451,房地产,000668,荣丰控股,荣丰控股集团股份有限公司
BK0451,房地产,600692,亚通股份,上海亚通股份有限公司
BK0451,房地产,000838,财信发展,财信地产发展集团股份有限公司
BK0451,房地产,600239,云南城投,云南城投置业股份有限公司
BK0451,房地产,000014,沙河股份,沙河实业股份有限公司
BK0451,房地产,000861,海印股份,广东海印集团股份有限公司
BK0451,房地产,000918,嘉凯城,嘉凯城集团股份有限公司
BK0451,房地产,600325,华发股份,珠海华发实业股份有限公司
BK0451,房地产,000069,华侨城Ａ,深圳华侨城股份有限公司
BK0451,房地产,600158,中体产业,中体产业集团股份有限公司
BK0451,房地产,000031,大悦城,大悦城控股集团股份有限公司
BK0451,房地产,000886,海南高速,海南高速公路股份有限公司
BK0451,房地产,000961,中南建设,江苏中南建设集团股份有限公司
BK0451,房地产,000616,海航投资,海航投资集团股份有限公司
BK0454,塑胶制品,002395,双象股份,无锡双象超纤材料股份有限公司
BK0454,塑胶制品,300868,杰美特,深圳市杰美特科技股份有限公司
BK0454,塑胶制品,300717,华信新材,江苏华信新材料股份有限公司
BK0454,塑胶制品,300214,日科化学,山东日科化学股份有限公司
BK0454,塑胶制品,002790,瑞尔特,厦门瑞尔特卫浴科技股份有限公司
BK0454,塑胶制品,002838,道恩股份,山东道恩高分子材料股份有限公司
BK0454,塑胶制品,605255,天普股份,宁波市天普橡胶科技股份有限公司
BK0454,塑胶制品,002768,国恩股份,青岛国恩科技股份有限公司
BK0454,塑胶制品,601118,海南橡胶,海南天然橡胶产业集团股份有限公司
BK0454,塑胶制品,002224,三 力 士,三力士股份有限公司
BK0454,塑胶制品,688386,N泛亚,江苏泛亚微透科技股份有限公司
BK0454,塑胶制品,601500,通用股份,江苏通用科技股份有限公司
BK0454,塑胶制品,300478,杭州高新,杭州高新橡塑材料股份有限公司
BK0454,塑胶制品,603615,茶花股份,茶花现代家居用品股份有限公司
BK0454,塑胶制品,002676,顺威股份,广东顺威精密塑料股份有限公司
BK0454,塑胶制品,003011,海象新材,浙江海象新材料股份有限公司
BK0454,塑胶制品,603725,天安新材,广东天安新材料股份有限公司
BK0454,塑胶制品,603806,福斯特,杭州福斯特应用材料股份有限公司
BK0454,塑胶制品,300539,横河模具,宁波横河模具股份有限公司
BK0454,塑胶制品,601966,玲珑轮胎,山东玲珑轮胎股份有限公司
BK0454,塑胶制品,300587,天铁股份,浙江天铁实业股份有限公司
BK0454,塑胶制品,300230,永利股份,上海永利带业股份有限公司
BK0454,塑胶制品,300169,天晟新材,常州天晟新材料股份有限公司
BK0454,塑胶制品,000973,佛塑科技,佛山佛塑科技集团股份有限公司
BK0454,塑胶制品,002825,纳尔股份,上海纳尔实业股份有限公司
BK0454,塑胶制品,600480,凌云股份,凌云工业股份有限公司
BK0454,塑胶制品,601058,赛轮轮胎,赛轮集团股份有限公司
BK0454,塑胶制品,603266,天龙股份,宁波天龙电子股份有限公司
BK0454,塑胶制品,300320,海达股份,江阴海达橡塑股份有限公司
BK0454,塑胶制品,000859,国风塑业,安徽国风塑业股份有限公司
BK0454,塑胶制品,300538,同益股份,深圳市同益实业股份有限公司
BK0454,塑胶制品,300731,科创新源,深圳科创新源新材料股份有限公司
BK0454,塑胶制品,603856,东宏股份,山东东宏管业股份有限公司
BK0454,塑胶制品,688026,洁特生物,广州洁特生物过滤股份有限公司
BK0454,塑胶制品,603033,三维股份,浙江三维橡胶制品股份有限公司
BK0454,塑胶制品,002984,森麒麟,青岛森麒麟轮胎股份有限公司
BK0454,塑胶制品,600143,金发科技,金发科技股份有限公司
